UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS
b4ca98c9-d2bc-4a43-a03e-93ec7260cbb3,Anabasis.1.en.txt,plain of Castolus,char-offset:430,PLACE,,,,,,,NOT_IDENTIFIABLE,,
d4516950-71bb-4a4d-ae7e-47bd9ab61cb1,Anabasis.1.en.txt,Parrhasia,char-offset:614,PLACE,http://pleiades.stoa.org/places/570564,Parrasia,-0550/-0330,37.25,22.25,unknown,VERIFIED,,
9bdbf240-8c11-4811-94e3-c9af02414499,Anabasis.1.en.txt,Peloponnesian,char-offset:1918,PLACE,http://pleiades.stoa.org/places/570577,Peloponnesus/Peloponnesos/Peloponnese,-0550/0640,37.25289778,22.31275269,"peninsula,region",VERIFIED,,
b47474cf-9e07-49c1-a6dc-6609152c9e85,Anabasis.1.en.txt,Ionian,char-offset:2062,PLACE,http://pleiades.stoa.org/places/550597,Ionia (region),-0750/0640,38.25857286,27.36601213,region,VERIFIED,,
9396ff4f-8a18-480a-a7e8-0ce74c85458d,Anabasis.1.en.txt,Miletus,char-offset:2175,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
368d4029-02a4-46ed-a4af-8bb1eaa619bc,Anabasis.1.en.txt,Miletus,char-offset:2238,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
ac6193b8-0a92-4ceb-b6a4-0e5246c1eb41,Anabasis.1.en.txt,Miletus,char-offset:2507,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
b4edc9cd-853f-478c-a04d-e957bf387ebb,Anabasis.1.en.txt,Chersonese,char-offset:3333,PLACE,,,,,,,NOT_IDENTIFIABLE,,
4181807c-50f0-4c7b-8570-852ca1f4ef5e,Anabasis.1.en.txt,Abydus,char-offset:3362,PLACE,http://pleiades.stoa.org/places/501325,"Abydos|Abydos, Maltepe",-0750/2000,40.19406,26.41122,settlement,VERIFIED,,
9a523087-5bc9-4526-9924-34169869b11c,Anabasis.1.en.txt,Lacedaemonian,char-offset:3412,PLACE,http://geo-kima.org/place/2480,Sparta (Extinct city),,,,,VERIFIED,,
fb47c6b5-0a47-4c7e-b3c8-dbce5fdf6c59,Anabasis.1.en.txt,Chersonese,char-offset:3608,PLACE,,,,,,,NOT_IDENTIFIABLE,,
61405b00-37d6-49e6-8b60-e30c6bb1b5fa,Anabasis.1.en.txt,Thracians,char-offset:3675,PLACE,http://geo-kima.org/place/9499,Thrace,,,,,VERIFIED,,
e6c3163e-9024-4322-8663-e0da31fd1ebc,Anabasis.1.en.txt,Hellespont,char-offset:3706,PLACE,http://geo-kima.org/place/3584,Dardanelles Strait (Turkey),,,,,VERIFIED,,
623e1397-9573-4e00-8023-69096f77263a,Anabasis.1.en.txt,Thessalian,char-offset:3976,PLACE,http://pleiades.stoa.org/places/1332,Thessalia,,39.6,22.2,region,VERIFIED,,
12e9c4be-f1a8-4570-8499-583d14393025,Anabasis.1.en.txt,Thessaly,char-offset:4398,PLACE,http://pleiades.stoa.org/places/1332,Thessalia,,39.6,22.2,region,VERIFIED,,
3e46bda3-9652-4520-816c-aa8ef2fde2b6,Anabasis.1.en.txt,Boeotian,char-offset:4501,PLACE,http://pleiades.stoa.org/places/540689,Boeotia,-0550/0300,38.34668803,23.18467753,region,VERIFIED,,
dd87dd29-25d1-4cac-b4fb-248604a64024,Anabasis.1.en.txt,Pisidians,char-offset:4643,PLACE,http://pleiades.stoa.org/places/639060,Pisidia,-0550/0640,37.25,30.75,region,VERIFIED,,
e25936d9-7b05-4a13-b969-7254d6669f98,Anabasis.1.en.txt,Stymphalian,char-offset:4751,PLACE,http://pleiades.stoa.org/places/570696,"Stymphalos|Stymphalos/Stymphelos, Stymphalia",-0750/0300,37.85932,22.45931,"theatre,settlement",VERIFIED,,
dab3ef6e-87fe-4607-954f-5ac35562e291,Anabasis.1.en.txt,Achaean,char-offset:4780,PLACE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),-0750/0300,38.10212147,22.22458591,region,VERIFIED,,
83ee5d27-6edf-4b69-9fb6-36d6b3b71b79,Anabasis.1.en.txt,Milesian,char-offset:4941,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
7f72554c-93fa-4340-855e-41a9ddbe8f27,Anabasis.1.en.txt,Pisidians,char-offset:5128,PLACE,http://pleiades.stoa.org/places/639060,Pisidia,-0550/0640,37.25,30.75,region,VERIFIED,,
1e1d439b-52bd-4ebe-ba4b-8c1fd44cc49d,Anabasis.1.en.txt,Arcadian,char-offset:5502,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,,
fbcb7f6e-4944-48e8-9c80-6bdef37916db,Anabasis.1.en.txt,Miletus,char-offset:5725,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
f1f587c5-d731-47ab-9515-71dcd5c0965b,Anabasis.1.en.txt,Milesian,char-offset:5748,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
8945a9c0-8554-4018-9347-8dc57281b4e0,Anabasis.1.en.txt,Sardis,char-offset:6042,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,,
521ee677-9da1-4a2d-9374-13667c5a88b6,Anabasis.1.en.txt,Sardis,char-offset:6080,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,,
dd1c8f17-1598-4837-8a8a-e9b3d393e93e,Anabasis.1.en.txt,Stymphalian,char-offset:6290,PLACE,http://pleiades.stoa.org/places/570696,"Stymphalos|Stymphalos/Stymphelos, Stymphalia",-0750/0300,37.85932,22.45931,"theatre,settlement",VERIFIED,,
0a57f392-7af8-4204-92ff-c99a71c159ed,Anabasis.1.en.txt,Achaean,char-offset:6341,PLACE,http://pleiades.stoa.org/places/570028,Achaea/Achaia (region),-0750/0300,38.10212147,22.22458591,region,VERIFIED,,
43efff7f-cd11-4d5f-aabb-0fe27fd09491,Anabasis.1.en.txt,Megarian,char-offset:6398,PLACE,,,,,,,NOT_IDENTIFIABLE,,
4d5e4d42-406b-4f4d-8d34-f82749682ecb,Anabasis.1.en.txt,Miletus,char-offset:6565,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
fae26dfc-597a-4509-9d2f-ed3a78d13b2d,Anabasis.1.en.txt,Sardis,char-offset:6601,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,,
1e6dce7e-1743-4c61-9169-2d5b2e54674f,Anabasis.1.en.txt,Pisidians,char-offset:6762,PLACE,http://pleiades.stoa.org/places/639060,Pisidia,-0550/0640,37.25,30.75,region,VERIFIED,,
906ade4d-4cb9-47c4-9178-cb18af0ec2b7,Anabasis.1.en.txt,Sardis,char-offset:7013,PLACE,http://pleiades.stoa.org/places/550867,"Sardis/Hyde?|Sardis/Hyde?, Sart",-1750/2000,38.488333,28.040278,settlement,VERIFIED,,
c67c0421-f27a-4d6e-9c77-9ff059294b11,Anabasis.1.en.txt,Lydia,char-offset:7077,PLACE,http://pleiades.stoa.org/places/550701,Lydia/Maionia,-0750/0640,38.62477125,27.9632845,region,VERIFIED,,
6897c3ff-77b9-4fad-bb1a-9e3dc3a94b76,Anabasis.1.en.txt,Maeander river,char-offset:7144,PLACE,http://pleiades.stoa.org/places/599777,Maeander (river),-0550/0640,37.6220196,27.4713446,river,VERIFIED,,
1d5626b3-72a7-49b2-967c-d34e8983cc77,Anabasis.1.en.txt,Maeander,char-offset:7278,PLACE,http://pleiades.stoa.org/places/599777,Maeander (river),-0550/0640,37.6220196,27.4713446,river,VERIFIED,,
fdfd02f0-97fb-4d52-91eb-e74738fe24b8,Anabasis.1.en.txt,Phrygia,char-offset:7306,PLACE,http://pleiades.stoa.org/places/609502,Phrygia,-0750/0640,38.75,29.75,region,VERIFIED,,
7809d46c-926d-4a63-be9e-b0bcb393ec52,Anabasis.1.en.txt,Colossae,char-offset:7359,PLACE,http://pleiades.stoa.org/places/638811,"Colossae|Colossae/Kolossai, Honaz",-0550/0640,37.78671,29.2598,settlement,VERIFIED,,
85eb1137-bdd0-4881-8699-d27dc85a3b5d,Anabasis.1.en.txt,Thessalian,char-offset:7458,PLACE,http://pleiades.stoa.org/places/1332,Thessalia,,39.6,22.2,region,VERIFIED,,
c07bc7d2-3974-4ee0-93c1-8e5ab8b18578,Anabasis.1.en.txt,Dolopians,char-offset:7544,PLACE,http://pleiades.stoa.org/places/540737,Dolopia,-0330/0300,39.25,21.75,region,VERIFIED,,
0b105873-abfe-48bf-8362-c65254b3521c,Anabasis.1.en.txt,Aenianians,char-offset:7555,PLACE,,,,,,,NOT_IDENTIFIABLE,,
b0ea30a0-ce9d-4af6-9bff-4f77500e3d82,Anabasis.1.en.txt,Olynthians,char-offset:7571,PLACE,http://geo-kima.org/place/5235,Olynthus (Extinct city),,,,,VERIFIED,,
f85680ef-8151-4391-9403-019bcbbc3cdc,Anabasis.1.en.txt,Celaenae,char-offset:7640,PLACE,http://pleiades.stoa.org/places/638751,"Apamea/Kelainai/Kibotos|Apamea/Kelainai/Kibotos, Dinar, Afyonkarahisar",-0550/0640,38.07289,30.17353,"settlement-modern,settlement",VERIFIED,,
679f4567-d229-49ec-9f06-3afdbd903839,Anabasis.1.en.txt,Phrygia,char-offset:7671,PLACE,http://pleiades.stoa.org/places/609502,Phrygia,-0750/0640,38.75,29.75,region,VERIFIED,,
2c7b2b77-cd2b-4740-9e4f-dac53e78283c,Anabasis.1.en.txt,Maeander,char-offset:7903,PLACE,http://pleiades.stoa.org/places/599777,Maeander (river),-0550/0640,37.6220196,27.4713446,river,VERIFIED,,
735108fd-309c-48a5-b4b9-afaff6a52747,Anabasis.1.en.txt,Celaenae,char-offset:7988,PLACE,http://pleiades.stoa.org/places/638751,"Apamea/Kelainai/Kibotos|Apamea/Kelainai/Kibotos, Dinar, Afyonkarahisar",-0550/0640,38.07289,30.17353,"settlement-modern,settlement",VERIFIED,,
3352b863-ea93-4fce-aac8-36f2980c8cc7,Anabasis.1.en.txt,Celaenae,char-offset:8057,PLACE,http://pleiades.stoa.org/places/638751,"Apamea/Kelainai/Kibotos|Apamea/Kelainai/Kibotos, Dinar, Afyonkarahisar",-0550/0640,38.07289,30.17353,"settlement-modern,settlement",VERIFIED,,
fea50de3-e5af-4b15-96a3-348e5d1432ba,Anabasis.1.en.txt,Marsyas river,char-offset:8152,PLACE,http://pleiades.stoa.org/places/638986,Marsyas (river),-0550/0300,38.25,30.25,river,VERIFIED,,
ff880bf4-9e99-4374-a77f-2b9424bc0aea,Anabasis.1.en.txt,Maeander,char-offset:8229,PLACE,http://pleiades.stoa.org/places/599777,Maeander (river),-0550/0640,37.6220196,27.4713446,river,VERIFIED,,
d6974b03-d4e7-464e-8a51-0758ffa6172d,Anabasis.1.en.txt,Marsyas,char-offset:8511,PLACE,http://pleiades.stoa.org/places/638986,Marsyas (river),-0550/0300,38.25,30.25,river,UNVERIFIED,,
0b08cfe8-a7ef-49ae-a564-50c04279955c,Anabasis.1.en.txt,Greece,char-offset:8602,PLACE,,,,,,,NOT_IDENTIFIABLE,,
f1cf4d7b-b198-4927-b823-e86c51941914,Anabasis.1.en.txt,Celaenae,char-offset:8703,PLACE,http://pleiades.stoa.org/places/638751,"Apamea/Kelainai/Kibotos|Apamea/Kelainai/Kibotos, Dinar, Afyonkarahisar",-0550/0640,38.07289,30.17353,"settlement-modern,settlement",VERIFIED,,
8eba42ff-d124-47d0-82a7-f6b12f7e2440,Anabasis.1.en.txt,Thracian,char-offset:8835,PLACE,http://geo-kima.org/place/9499,Thrace,,,,,VERIFIED,,
40cc0dc3-cee1-468f-8fbf-fda494c0a083,Anabasis.1.en.txt,Cretan,char-offset:8870,PLACE,http://geo-kima.org/place/8648,Crete (Greece),,,,,VERIFIED,,
ac254c09-2967-4495-b2b0-9b09c07cad70,Anabasis.1.en.txt,Syracusan,char-offset:8922,PLACE,http://pleiades.stoa.org/places/462503,"Syracusae/Syrakousai|Syracusae/Syrakousai, Siracusa|Siracusa",-0750/2100,37.05963,15.29382,settlement,VERIFIED,,
d1b05236-9206-43d9-b372-4f42b7751146,Anabasis.1.en.txt,Arcadian,char-offset:8974,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,,
b99255ea-846f-4430-9911-d0aa80fbb7cc,Anabasis.1.en.txt,Peltae,char-offset:9233,PLACE,,,,,,,NOT_IDENTIFIABLE,,
2e902bb7-980c-48a9-829e-657cfba56388,Anabasis.1.en.txt,Arcadian,char-offset:9319,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,,
9670eb23-17f1-465a-8e85-ef4e9815068d,Anabasis.1.en.txt,Phrygian,char-offset:9583,PLACE,,,,,,,NOT_IDENTIFIABLE,,
e529e485-4c9c-4007-8079-7ecff8737cf9,Anabasis.1.en.txt,Mysia,char-offset:9616,PLACE,http://pleiades.stoa.org/places/550710,Maionia/Mysia,-0330/0300,38.75,28.25,labeled feature,VERIFIED,,
01ec8c35-3ff9-481c-9ae0-e3bc4f08c797,Anabasis.1.en.txt,Caystru-pedion,char-offset:9681,PLACE,,,,,,,NOT_IDENTIFIABLE,,
afb41296-f7fd-4a15-9a6a-b0bcf97231a4,Anabasis.1.en.txt,Cilicians,char-offset:10104,PLACE,http://pleiades.stoa.org/places/981514,Cilicia,,37.5,32.5,province,VERIFIED,,
4d5698a6-7c55-42d0-87eb-01575799f66e,Anabasis.1.en.txt,Cilicians,char-offset:10315,PLACE,http://pleiades.stoa.org/places/981514,Cilicia,,37.5,32.5,province,VERIFIED,,
8329482f-c99c-47fc-bb9e-2ba35596383f,Anabasis.1.en.txt,Aspendians,char-offset:10329,PLACE,http://pleiades.stoa.org/places/638776,"Aspendos/Primoupolis|Aspendos/Primoupolis, Belkis",-0750/0640,36.938889,31.172222,"theatre,settlement,basilica,architecturalcomplex",VERIFIED,,
09295d89-bd17-4d67-ba86-f3fe1ea44d7f,Anabasis.1.en.txt,Thymbrium,char-offset:10483,PLACE,http://pleiades.stoa.org/places/614857,Thymbrion,-0550/0300,,,unlocated,VERIFIED,,
d2b8ab08-3bf4-41a2-990b-87e73cc8155f,Anabasis.1.en.txt,spring of Midas,char-offset:10539,PLACE,,,,,,,NOT_IDENTIFIABLE,,
9bf0522b-3f8e-47d9-a7aa-2f7644efe23c,Anabasis.1.en.txt,Tyriaeum,char-offset:10740,PLACE,,,,,,,NOT_IDENTIFIABLE,,
e1fb7d3b-5f94-4ef8-9463-4172af07bca5,Anabasis.1.en.txt,Iconium,char-offset:12698,PLACE,http://pleiades.stoa.org/places/648647,"Iconium/Claudiconium|Laodikeia (Katakekaumene)/Claudiolaodicea|Laodikeia (Katakekaumene)/Claudiolaodicea, Ladik/Konya|Iconium/Ikonion/Claudiconium, Konya",-9000/2000,38.1910079,32.3745104,settlement,VERIFIED,,
c196c699-b717-458e-9073-578b3c06d351,Anabasis.1.en.txt,Phrygia,char-offset:12724,PLACE,http://pleiades.stoa.org/places/609502,Phrygia,-0750/0640,38.75,29.75,region,VERIFIED,,
e382cd24-8043-4831-ac1f-0044d82075a2,Anabasis.1.en.txt,Lycaonia,char-offset:12789,PLACE,http://pleiades.stoa.org/places/982262,Lycaonia,-0030/0300,37.5,32.5,province,VERIFIED,,
6edd6095-1707-4c67-af77-30024990d9ad,Anabasis.1.en.txt,Cilicia,char-offset:12982,PLACE,http://pleiades.stoa.org/places/628957,Cilicia,-0330/0300,38.25,35.75,unknown,VERIFIED,,
94e99dbf-afaa-4ad7-bf96-627efc518bec,Anabasis.1.en.txt,Cappadocia,char-offset:13142,PLACE,http://pleiades.stoa.org/places/991402,Cappadocia,,37.5,37.5,province,VERIFIED,,
c38eaefc-d1b8-424b-97e8-d37d7ac981fd,Anabasis.1.en.txt,Dana,char-offset:13192,PLACE,http://pleiades.stoa.org/places/648802,"Tynna/Dana?|Tynna/Dana?, Zeyve, Porsuk",-0750/0300,37.520926,34.564162,station,VERIFIED,,
04fd66ea-26b4-4444-8299-f452acc71220,Anabasis.1.en.txt,Persian,char-offset:13313,PLACE,http://geo-kima.org/place/7639,Iran,,,,,VERIFIED,,
5df6887f-40d8-4b53-9e82-ad62ab998f24,Anabasis.1.en.txt,Cilicia,char-offset:13526,PLACE,http://pleiades.stoa.org/places/628957,Cilicia,-0330/0300,38.25,35.75,unknown,VERIFIED,,
7cc03be0-a9b5-47c6-879b-8829a2f0216d,Anabasis.1.en.txt,Lacedaemonians,char-offset:14071,PLACE,http://pleiades.stoa.org/places/570406,Lacedaemon/Laconia,-0750/0300,37.07624042,22.46082645,region,VERIFIED,,
de0dc1b4-3303-4ae3-b3f5-ad024ddab0d5,Anabasis.1.en.txt,Ionia,char-offset:14134,PLACE,http://pleiades.stoa.org/places/550597,Ionia (region),-0750/0640,38.25857286,27.36601213,region,VERIFIED,,
37e6288f-a508-41df-88e4-2f0b74d669b4,Anabasis.1.en.txt,Cilicia,char-offset:14143,PLACE,http://pleiades.stoa.org/places/628957,Cilicia,-0330/0300,38.25,35.75,unknown,VERIFIED,,
cae3db37-d3a1-4fa2-8efd-aa65c7f53778,Anabasis.1.en.txt,Cilicians,char-offset:14285,PLACE,http://pleiades.stoa.org/places/981514,Cilicia,,37.5,32.5,province,VERIFIED,,
57aa60b3-ebde-448b-b3a3-473b2446ce70,Anabasis.1.en.txt,Tarsus,char-offset:14686,PLACE,http://sws.geonames.org/299817,Tarsus,,36.91766,34.89277,,VERIFIED,,
1eac95b3-11d4-4a99-9c33-c011ae68b103,Anabasis.1.en.txt,Cilicia,char-offset:14727,PLACE,http://pleiades.stoa.org/places/628957,Cilicia,-0330/0300,38.25,35.75,unknown,VERIFIED,,
3753808a-42c2-4de1-bf6e-044041fb5a6c,Anabasis.1.en.txt,Cydnus,char-offset:14867,PLACE,http://pleiades.stoa.org/places/648615,Cydnus (river),-0030/0640,36.9507186,34.8077584,river,UNVERIFIED,,
c0a9833d-ce15-44e6-9255-27bf56a04a8d,Anabasis.1.en.txt,Soli,char-offset:15120,PLACE,http://sws.geonames.org/304418,Mezitli,,36.74541,34.52256,,VERIFIED,,
2eef5966-3be4-4fc3-ab73-38cf5525bf08,Anabasis.1.en.txt,Issus,char-offset:15129,PLACE,http://pleiades.stoa.org/places/658490,"Issus/Nikopolis|Issus/Nikopolis, Kinet Höyük",-0550/0640,36.85367,36.15704,settlement,VERIFIED,,
94e1339c-db06-4c40-b81b-8badf29587ca,Anabasis.1.en.txt,Tarsus,char-offset:15191,PLACE,http://sws.geonames.org/299817,Tarsus,,36.91766,34.89277,,VERIFIED,,
aef0b0be-5141-4ab5-8c50-5b6098c3a40d,Anabasis.1.en.txt,Cilicians,char-offset:15386,PLACE,http://pleiades.stoa.org/places/981514,Cilicia,,37.5,32.5,province,VERIFIED,,
634d0534-0097-445c-8320-6e0a60ac0885,Anabasis.1.en.txt,Tarsus,char-offset:15673,PLACE,http://sws.geonames.org/299817,Tarsus,,36.91766,34.89277,,VERIFIED,,
e40bccc0-c2cf-4d77-8f65-b7ae52ac1f44,Anabasis.1.en.txt,Persian,char-offset:16407,PLACE,http://geo-kima.org/place/7639,Iran,,,,,VERIFIED,,
403c5865-78f5-4836-814a-a7835dba4a9b,Anabasis.1.en.txt,Tarsus,char-offset:16640,PLACE,http://sws.geonames.org/299817,Tarsus,,36.91766,34.89277,,VERIFIED,,
ca9133dd-4821-4245-b147-9b9413d0d005,Anabasis.1.en.txt,Thracians,char-offset:17668,PLACE,http://geo-kima.org/place/9499,Thrace,,,,,VERIFIED,,
df0c05df-c528-45bd-a91e-3e2f8727fd7a,Anabasis.1.en.txt,Greece,char-offset:17699,PLACE,,,,,,,NOT_IDENTIFIABLE,,
2fc5c03d-9cc6-426b-a649-8e0844983d65,Anabasis.1.en.txt,Chersonese,char-offset:17778,PLACE,,,,,,,NOT_IDENTIFIABLE,,
2700658c-1fce-4690-9bd0-41069f3823e8,Anabasis.1.en.txt,Greece,char-offset:21493,PLACE,,,,,,,NOT_IDENTIFIABLE,,
c4d4cce4-6d53-4f00-bbe7-3258e27dd9f8,Anabasis.1.en.txt,Cilicians,char-offset:22120,PLACE,http://pleiades.stoa.org/places/981514,Cilicia,,37.5,32.5,province,VERIFIED,,
f3a0e7ae-a27a-4ceb-ad87-601c3cf7a849,Anabasis.1.en.txt,Cilicians,char-offset:22209,PLACE,http://pleiades.stoa.org/places/981514,Cilicia,,37.5,32.5,province,VERIFIED,,
fcda97ac-b448-4e28-9675-c2fc89ec2450,Anabasis.1.en.txt,Euphrates river,char-offset:24721,PLACE,http://geo-kima.org/place/1412,Euphrates River,,,,,VERIFIED,,
f3cc9e51-10a7-40d5-96e8-11bce1ae7224,Anabasis.1.en.txt,Pyramus,char-offset:25662,PLACE,http://geo-kima.org/place/4144,Ceyhan River (Turkey),,,,,VERIFIED,,
a22d41cc-190f-4a85-a4fd-3d80d696b89e,Anabasis.1.en.txt,Issus,char-offset:25769,PLACE,http://pleiades.stoa.org/places/658490,"Issus/Nikopolis|Issus/Nikopolis, Kinet Höyük",-0550/0640,36.85367,36.15704,settlement,VERIFIED,,
a1f8071f-4227-4ee6-a4d2-fef9c95d464f,Anabasis.1.en.txt,Cilicia,char-offset:25793,PLACE,http://pleiades.stoa.org/places/628957,Cilicia,-0330/0300,38.25,35.75,unknown,VERIFIED,,
9a9b8d3e-2729-4922-97d0-9e1118ebe4a9,Anabasis.1.en.txt,Peloponnesus,char-offset:25912,PLACE,http://geo-kima.org/place/2127,Peloponnesus (Greece : Peninsula),,,,,VERIFIED,,
b8086918-c5d6-4987-9ea3-7efb7373bb8c,Anabasis.1.en.txt,Ephesus,char-offset:26064,PLACE,http://pleiades.stoa.org/places/599612,"Ephesus/Arsinoe(ia)|Ephesos/Ephesus/Arsinoeia/Arsinoe, Efes, Selçuk",-1200/2000,37.941944,27.339722,"theatre,settlement,temple-2,architecturalcomplex",VERIFIED,,
5abfdeaa-8cf0-43ce-84d1-6f459aeebad5,Anabasis.1.en.txt,Issus,char-offset:26075,PLACE,http://pleiades.stoa.org/places/658490,"Issus/Nikopolis|Issus/Nikopolis, Kinet Höyük",-0550/0640,36.85367,36.15704,settlement,VERIFIED,,
4afebf0f-8617-4d3d-8756-93ef83e557d1,Anabasis.1.en.txt,Miletus,char-offset:26240,PLACE,http://pleiades.stoa.org/places/599799,"Miletus|Miletos/Miletus, Milet, Balat, Didim",-1750/2000,37.5292362,27.2774885,"theatre,settlement,port",VERIFIED,,
7d286e94-6f86-48da-9be6-f03d904d72ac,Anabasis.1.en.txt,Issus,char-offset:26620,PLACE,http://pleiades.stoa.org/places/658490,"Issus/Nikopolis|Issus/Nikopolis, Kinet Höyük",-0550/0640,36.85367,36.15704,settlement,VERIFIED,,
291f1a89-379d-4f82-b1f9-19bc56cfaae7,Anabasis.1.en.txt,Cilicia,char-offset:26889,PLACE,http://pleiades.stoa.org/places/628957,Cilicia,-0330/0300,38.25,35.75,unknown,VERIFIED,,
6fc01040-607e-4255-868b-cfaddff9d679,Anabasis.1.en.txt,Syria,char-offset:26901,PLACE,http://pleiades.stoa.org/places/1306,Syria,,37.5,37.5,unknown,VERIFIED,,
0b20f73d-2361-4f7a-a747-76818d6dc81f,Anabasis.1.en.txt,Cilicia,char-offset:27897,PLACE,http://pleiades.stoa.org/places/628957,Cilicia,-0330/0300,38.25,35.75,unknown,VERIFIED,,
2fda4f56-2637-4687-b842-52dedad394d9,Anabasis.1.en.txt,Phoenicia,char-offset:27942,PLACE,http://pleiades.stoa.org/places/678334,Phoenice,-0750/0640,33.25,35.25,region,VERIFIED,,
00e45401-f8d0-40ed-9648-c11656a14713,Anabasis.1.en.txt,Myriandus,char-offset:28108,PLACE,http://pleiades.stoa.org/places/658541,"Myriand(r)os|Myriandros/Myriandos, Ada Tepe",-0550/0640,36.4941667,36.0241667,"settlement,port",VERIFIED,,
6e4a3068-1bbc-47a2-930c-84c89a102b4a,Anabasis.1.en.txt,Arcadian,char-offset:28295,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,-0750/0300,37.56741927,22.1653231,region,VERIFIED,,
de52fdc6-cffb-4649-9c24-447d587b07f2,Anabasis.1.en.txt,Megarian,char-offset:28319,PLACE,,,,,,,NOT_IDENTIFIABLE,,
f17acb3c-7023-4f23-8fd0-d628bd5a4692,Anabasis.1.en.txt,Greece,char-offset:28580,PLACE,,,,,,,NOT_IDENTIFIABLE,,
afbf81ec-ef69-4575-afef-a639a6d327d7,Anabasis.1.en.txt,Tralles,char-offset:29638,PLACE,http://pleiades.stoa.org/places/599987,"Tralles/Dia/Seleuceia ad Maeandrum/Kaisareia|Tralles/Dia/Seleuceia ad Maeandrum/Kaisareia, Aydın",-0550/0640,37.859752,27.833862,"theatre,settlement",VERIFIED,,
a062cb37-12a8-4d23-b1fc-7ec5ed8f4505,Anabasis.1.en.txt,Chalus,char-offset:30076,PLACE,http://sws.geonames.org/139223,Chālūs,,36.655,51.4204,,VERIFIED,,
b90a16fd-6a1d-454c-bb32-d2a63b1dfbe1,Anabasis.1.en.txt,Dardas,char-offset:30460,PLACE,http://pleiades.stoa.org/places/658451,Dardas (river),-0550/-0330,36.25,37.75,river,VERIFIED,,
1ba23049-da0a-4e18-a85b-ecdfbedf7d3e,Anabasis.1.en.txt,Euphrates,char-offset:30760,PLACE,http://pleiades.stoa.org/places/912849,Euphrates (river),-18000/2000,34.74942378,40.93640094,river,VERIFIED,,
3e155230-1899-40e5-8607-c8ee41751058,Anabasis.1.en.txt,Thapsacus,char-offset:30877,PLACE,http://pleiades.stoa.org/places/674270,Thapsacus,-0550/0640,31.5,44.5,unlocated,VERIFIED,,
bbbf117a-fa7d-4fe1-a688-852c3ead8d27,Anabasis.1.en.txt,Babylon,char-offset:31005,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,,
7c3cf129-b10c-4a7e-b278-80ac67e76420,Anabasis.1.en.txt,Babylon,char-offset:31774,PLACE,http://pleiades.stoa.org/places/893951,"Babylon|Babylon, Babylon",-2000/0640,32.53617,44.42082,"settlement,urban",VERIFIED,,
04d3929c-fe7f-40e2-bfdf-64a22c4d5623,Anabasis.1.en.txt,Ionia,char-offset:31840,PLACE,http://pleiades.stoa.org/places/550597,Ionia (region),-0750/0640,38.25857286,27.36601213,region,VERIFIED,,
